project_id,note_id,date,author,note_type,content,photos_attached,weather,temp_high,temp_low
PRJ-2024-002,14836d81,2024-10-31,K. Thompson,Daily Report,"Safety meeting held at start of shift - topic: confined space entry. All PPE verified. Set 3 VAV boxes, awaiting controls.",1,Cold,73,48
PRJ-2024-002,baad6ecc,2024-11-01,R. Williams,Inspection Note,Safety meeting held at start of shift - topic: confined space entry. All PPE verified. Continued ductwork installation per plan.,4,Cloudy,60,67
PRJ-2024-002,b39dd4e4,2024-11-05,R. Williams,Issue Log,Received delivery of VAV boxes - 69 units. Short 2 boxes - claim filed. Staged at mechanical room.,4,Clear,69,72
PRJ-2024-002,354943e4,2024-11-06,J. Martinez,Safety Log,Received delivery of sheet metal - 89 units. Matched PO. Staged at laydown area A.,5,Cold,76,44
PRJ-2024-002,c6102ac9,2024-11-07,M. Chen,Issue Log,Crew arrived 0600. Weather: Rain - indoor work only. 14 workers on site. Focus today: piping rough-in mechanical room. Coordination issues with electrical - resolved on site.,4,Clear,82,70
PRJ-2024-002,f507a2f3,2024-11-08,R. Williams,Coordination Note,Installed 120 pipe hangers on floor 5. Passed QC inspection. Inspections needed: pressure test Monday.,3,Clear,83,49
PRJ-2024-002,28a53b17,2024-11-11,K. Thompson,Coordination Note,Equipment startup for FCU bank west. Minor vibration issue - balancing tomorrow. Punch list items: none.,5,Cold,80,71
PRJ-2024-002,17feba04,2024-11-12,K. Thompson,Daily Report,Working in floors 4-6 - 51% complete this zone. Remaining: diffusers and connections.,4,Hot,82,63
PRJ-2024-002,69ad21ce,2024-11-13,K. Thompson,Inspection Note,Received delivery of RTU - 191 units. Short 2 boxes - claim filed. Staged at loading dock.,5,Cold,84,51
PRJ-2024-002,aa1ea7dc,2024-11-15,K. Thompson,Coordination Note,Equipment startup for AHU-2. Delayed - controls not ready. Punch list items: 3 minor items.,2,Cold,61,43
PRJ-2024-002,0a472ea7,2024-11-18,K. Thompson,Coordination Note,Safety meeting held at start of shift - topic: fall protection. All PPE verified. Completed piping pressure test - passed.,4,Rain,64,68
PRJ-2024-002,321f23b6,2024-11-19,J. Martinez,Daily Report,Received delivery of VAV boxes - 163 units. Short 2 boxes - claim filed. Staged at floor 3 staging.,2,Cloudy,73,55
PRJ-2024-002,ff36610c,2024-11-21,K. Thompson,Inspection Note,TAB contractor on site - balancing VAV system floor 2. Initial readings: flow low on 3 boxes. Adjustments: VFD reprogramming.,4,Cold,80,52
PRJ-2024-002,ae858dbe,2024-11-25,K. Thompson,Daily Report,Installed 116 diffusers on floor 18. Rework required grid C-4. Inspections needed: rough-in Friday.,0,Cloudy,98,66
PRJ-2024-002,e18de720,2024-11-27,K. Thompson,Daily Report,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: 3 days behind. RFIs pending: 5.",5,Rain,85,63
PRJ-2024-002,da6f1e9b,2024-11-28,K. Thompson,Inspection Note,Safety meeting held at start of shift - topic: ladder safety. All PPE verified. Continued ductwork installation per plan.,1,Hot,68,50
PRJ-2024-002,f8e7b376,2024-11-29,K. Thompson,Daily Report,"Crew arrived 0630. Weather: Clear, 72°F. 11 workers on site. Focus today: TAB work zones 1-4. Waiting on RFI response to proceed.",0,Cold,66,38
PRJ-2024-002,87b71ea7,2024-12-02,K. Thompson,Safety Log,Safety meeting held at start of shift - topic: confined space entry. All PPE verified. Ran refrigerant lines to condensers.,2,Cloudy,84,55
PRJ-2024-002,33ef8205,2024-12-03,M. Chen,Inspection Note,Coordination conflict encountered: wrong size fittings delivered. Resolution: RFI submitted. Impact: cost impact TBD.,1,Cloudy,94,56
PRJ-2024-002,449565f5,2024-12-04,J. Martinez,Coordination Note,TAB contractor on site - balancing VAV system floor 2. Initial readings: flow low on 3 boxes. Adjustments: sheave change AHU.,5,Cold,68,58
PRJ-2024-002,f8f4c3ae,2024-12-05,J. Martinez,Coordination Note,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: critical - recovery plan in place. RFIs pending: 8.",5,Cloudy,75,71
PRJ-2024-002,58daae24,2024-12-09,J. Martinez,Inspection Note,"Crew arrived 0600. Weather: Cold, 35°F. 7 workers on site. Focus today: equipment rigging. Inspection passed.",1,Cold,79,70
PRJ-2024-002,a8e6ddaa,2024-12-11,K. Thompson,Inspection Note,"Crew arrived 0600. Weather: Hot, 95°F - heat protocol. 7 workers on site. Focus today: equipment rigging. Waiting on RFI response to proceed.",0,Cold,77,57
PRJ-2024-002,69e246af,2024-12-12,K. Thompson,Inspection Note,Equipment startup for Boiler. Delayed - controls not ready. Punch list items: 3 minor items.,2,Cold,60,42
PRJ-2024-002,5f654b2a,2024-12-13,R. Williams,Safety Log,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: ahead 2 days. RFIs pending: 10.",1,Rain,55,41
PRJ-2024-002,d0a555ea,2024-12-16,M. Chen,Daily Report,Access issue encountered: field conditions don't match drawings. Resolution: Awaiting engineer response. Impact: none.,2,Cloudy,98,55
PRJ-2024-002,01a68a29,2024-12-18,R. Williams,Inspection Note,Safety meeting held at start of shift - topic: fall protection. All PPE verified. Continued ductwork installation per plan.,0,Hot,95,36
PRJ-2024-002,634b05dc,2024-12-19,M. Chen,Issue Log,Crew arrived 0700. Weather: Rain - indoor work only. 11 workers on site. Focus today: startup AHU-2. Ahead of plan.,3,Clear,68,66
PRJ-2024-002,5aeef376,2024-12-20,K. Thompson,Inspection Note,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: ahead 2 days. RFIs pending: 5.",4,Rain,87,75
PRJ-2024-002,64994dee,2024-12-24,J. Martinez,Daily Report,Received delivery of sheet metal - 47 units. Matched PO. Staged at floor 3 staging.,1,Cold,64,42
PRJ-2024-002,90a6ca10,2024-12-25,R. Williams,Coordination Note,Equipment startup for Chiller. Delayed - controls not ready. Punch list items: sensor calibration.,2,Cloudy,86,51
PRJ-2024-002,62f2e7be,2024-12-26,M. Chen,Coordination Note,"Safety meeting held at start of shift - topic: fall protection. All PPE verified. Set 3 VAV boxes, awaiting controls.",4,Cold,93,35
PRJ-2024-002,085f6f0a,2024-12-27,M. Chen,Inspection Note,"Safety meeting held at start of shift - topic: ladder safety. All PPE verified. Set 3 VAV boxes, awaiting controls.",2,Clear,74,43
PRJ-2024-002,7035c045,2024-12-30,K. Thompson,Daily Report,Working in Zone 3 - 71% complete this zone. Remaining: insulation and startup.,3,Clear,99,67
PRJ-2024-002,94b5be59,2024-12-31,R. Williams,Issue Log,Equipment startup for RTU-1. Delayed - controls not ready. Punch list items: sensor calibration.,1,Hot,69,36
PRJ-2024-002,4fe83740,2025-01-06,M. Chen,Daily Report,Met with electrical foreman re: coordination. Scheduled joint walkthrough Friday. Action items: FP to adjust sprinkler head locations,0,Cold,99,68
PRJ-2024-002,ec910f00,2025-01-07,K. Thompson,Issue Log,Design discrepancy encountered: wrong size fittings delivered. Resolution: Workaround implemented. Impact: cost impact TBD.,0,Cold,55,41
PRJ-2024-002,87d1f1c6,2025-01-09,K. Thompson,Daily Report,Installed 52 VAV boxes on floor 7. Passed QC inspection. Inspections needed: rough-in Friday.,5,Cloudy,91,38
PRJ-2024-002,8f3e5f07,2025-01-10,J. Martinez,Issue Log,Received delivery of copper piping - 156 units. All accounted for. Staged at mechanical room.,3,Rain,66,45
PRJ-2024-002,31f99b12,2025-01-13,K. Thompson,Issue Log,Working in floors 4-6 - 69% complete this zone. Remaining: insulation and startup.,3,Hot,73,45
PRJ-2024-002,f0d1aa67,2025-01-15,J. Martinez,Coordination Note,Equipment startup for FCU bank west. Successful - all parameters normal. Punch list items: sensor calibration.,5,Hot,89,65
PRJ-2024-002,53582917,2025-01-16,J. Martinez,Inspection Note,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: on track. RFIs pending: 8.",3,Clear,80,52
PRJ-2024-002,aeae8633,2025-01-17,R. Williams,Coordination Note,Working in basement - 66% complete this zone. Remaining: final connections.,1,Rain,72,40
PRJ-2024-002,d30f26b1,2025-01-20,R. Williams,Issue Log,Working in mechanical room - 59% complete this zone. Remaining: insulation and startup.,1,Cold,88,75
PRJ-2024-002,09517fc9,2025-01-21,K. Thompson,Inspection Note,"Crew arrived 0630. Weather: Partly cloudy, 65°F. 9 workers on site. Focus today: piping rough-in mechanical room. Behind schedule due to material delay.",2,Hot,95,47
PRJ-2024-002,899056b6,2025-01-22,M. Chen,Daily Report,Received delivery of RTU - 151 units. All accounted for. Staged at loading dock.,3,Rain,92,39
PRJ-2024-002,e6b29138,2025-01-23,M. Chen,Issue Log,TAB contractor on site - balancing exhaust system. Initial readings: CFM within 5% of design. Adjustments: VFD reprogramming.,5,Rain,67,67
PRJ-2024-002,0c9eafd0,2025-01-28,K. Thompson,Coordination Note,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: 3 days behind. RFIs pending: 9.",2,Cloudy,62,59
PRJ-2024-002,b6b77e43,2025-01-29,M. Chen,Issue Log,Received delivery of insulation - 53 units. All accounted for. Staged at loading dock.,0,Clear,84,64
PRJ-2024-002,90d5d5b3,2025-01-30,K. Thompson,Inspection Note,Equipment startup for Boiler. Minor vibration issue - balancing tomorrow. Punch list items: sensor calibration.,3,Clear,66,55
PRJ-2024-002,54da5b72,2025-01-31,M. Chen,Issue Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: critical - recovery plan in place. RFIs pending: 11.",2,Rain,81,69
PRJ-2024-002,d30f3520,2025-02-03,M. Chen,Issue Log,Received delivery of VAV boxes - 61 units. Matched PO. Staged at floor 3 staging.,3,Cold,78,65
PRJ-2024-002,56232244,2025-02-04,J. Martinez,Coordination Note,TAB contractor on site - balancing FCU loop. Initial readings: all zones balanced. Adjustments: none required.,1,Cloudy,74,62
PRJ-2024-002,fadd4c8c,2025-02-05,J. Martinez,Inspection Note,Equipment startup for Boiler. Delayed - controls not ready. Punch list items: damper actuator adjustment.,2,Clear,62,50
PRJ-2024-002,e596e04d,2025-02-06,J. Martinez,Issue Log,Equipment startup for FCU bank west. Delayed - controls not ready. Punch list items: damper actuator adjustment.,2,Clear,74,50
PRJ-2024-002,20741131,2025-02-07,M. Chen,Safety Log,Safety meeting held at start of shift - topic: hot work permits. All PPE verified. Completed piping pressure test - passed.,4,Cold,81,70
PRJ-2024-002,20495690,2025-02-10,K. Thompson,Coordination Note,Material issue encountered: ceiling access restricted by other trade. Resolution: RFI submitted. Impact: cost impact TBD.,5,Cold,83,73
PRJ-2024-002,b631414b,2025-02-11,R. Williams,Issue Log,Working in Zone 3 - 53% complete this zone. Remaining: controls terminations.,0,Clear,71,61
PRJ-2024-002,45bb042e,2025-02-12,M. Chen,Coordination Note,Safety meeting held at start of shift - topic: ladder safety. All PPE verified. Completed piping pressure test - passed.,0,Rain,56,49
PRJ-2024-002,1bca1fee,2025-02-14,J. Martinez,Issue Log,Equipment startup for AHU-2. Minor vibration issue - balancing tomorrow. Punch list items: damper actuator adjustment.,4,Rain,86,56
PRJ-2024-002,c770237e,2025-02-17,J. Martinez,Inspection Note,Safety meeting held at start of shift - topic: fall protection. All PPE verified. Completed piping pressure test - passed.,2,Cloudy,83,63
PRJ-2024-002,ff7ac0c7,2025-02-20,K. Thompson,Safety Log,Coordination conflict encountered: ceiling access restricted by other trade. Resolution: Resolved on site with GC. Impact: schedule neutral.,5,Hot,75,56
PRJ-2024-002,4b8d2ad4,2025-02-21,R. Williams,Issue Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: on track. RFIs pending: 11.",0,Rain,94,52
PRJ-2024-002,a097791f,2025-02-24,J. Martinez,Daily Report,Equipment startup for Chiller. Minor vibration issue - balancing tomorrow. Punch list items: none.,0,Clear,55,56
PRJ-2024-002,536051b6,2025-02-25,M. Chen,Safety Log,TAB contractor on site - balancing exhaust system. Initial readings: static pressure high. Adjustments: none required.,1,Cloudy,60,55
PRJ-2024-002,f1bc66c2,2025-02-26,J. Martinez,Inspection Note,Equipment startup for Chiller. Minor vibration issue - balancing tomorrow. Punch list items: sensor calibration.,4,Cold,79,39
PRJ-2024-002,0c28d37f,2025-02-27,K. Thompson,Coordination Note,Met with plumbing foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: HVAC to relocate diffuser 6 inches east,4,Cloudy,96,74
PRJ-2024-002,551153d3,2025-02-28,M. Chen,Daily Report,"Crew arrived 0700. Weather: Hot, 95°F - heat protocol. 5 workers on site. Focus today: insulation west side. Ahead of plan.",0,Cold,68,45
PRJ-2024-002,1a248a32,2025-03-03,M. Chen,Safety Log,"Crew arrived 0600. Weather: Clear, 72°F. 10 workers on site. Focus today: insulation west side. Inspection passed.",4,Hot,60,70
PRJ-2024-002,3645acf1,2025-03-04,K. Thompson,Issue Log,Crew arrived 0700. Weather: Rain - indoor work only. 8 workers on site. Focus today: ductwork installation Floor 3. Inspection passed.,3,Hot,58,63
PRJ-2024-002,69b8ede0,2025-03-07,M. Chen,Safety Log,Equipment startup for Boiler. Delayed - controls not ready. Punch list items: damper actuator adjustment.,4,Cloudy,71,55
PRJ-2024-002,7d766e4b,2025-03-10,K. Thompson,Safety Log,Equipment startup for RTU-1. Delayed - controls not ready. Punch list items: sensor calibration.,0,Cold,65,70
PRJ-2024-002,f139e1b9,2025-03-11,K. Thompson,Issue Log,Installed 190 LF of duct on floor 17. Minor punch items noted. Inspections needed: rough-in Friday.,4,Cold,91,61
PRJ-2024-002,64190125,2025-03-12,K. Thompson,Issue Log,"Safety meeting held at start of shift - topic: ladder safety. All PPE verified. Set 3 VAV boxes, awaiting controls.",3,Cloudy,62,50
PRJ-2024-002,aac57c5b,2025-03-13,M. Chen,Coordination Note,"Crew arrived 0700. Weather: Hot, 95°F - heat protocol. 10 workers on site. Focus today: ductwork installation Floor 3. Behind schedule due to material delay.",0,Rain,84,36
PRJ-2024-002,938e045a,2025-03-14,K. Thompson,Daily Report,Received delivery of insulation - 117 units. Matched PO. Staged at loading dock.,3,Cloudy,78,74
PRJ-2024-002,36995f61,2025-03-18,K. Thompson,Issue Log,Received delivery of VAV boxes - 156 units. Matched PO. Staged at mechanical room.,1,Clear,91,41
PRJ-2024-002,f750a7ee,2025-03-24,K. Thompson,Inspection Note,Crew arrived 0630. Weather: Rain - indoor work only. 7 workers on site. Focus today: equipment rigging. Ahead of plan.,3,Rain,70,48
PRJ-2024-002,8fd10427,2025-03-25,M. Chen,Coordination Note,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: on track. RFIs pending: 8.",2,Cold,78,61
PRJ-2024-002,882657ea,2025-03-28,K. Thompson,Safety Log,Equipment startup for RTU-1. Delayed - controls not ready. Punch list items: damper actuator adjustment.,5,Cold,81,39
PRJ-2024-002,55655e75,2025-04-01,J. Martinez,Issue Log,TAB contractor on site - balancing AHU-1 supply. Initial readings: flow low on 3 boxes. Adjustments: none required.,3,Cloudy,80,47
PRJ-2024-002,925fd420,2025-04-02,J. Martinez,Issue Log,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: critical - recovery plan in place. RFIs pending: 4.",1,Clear,63,72
PRJ-2024-002,fa7b5ce4,2025-04-04,K. Thompson,Inspection Note,Access issue encountered: wrong size fittings delivered. Resolution: RFI submitted. Impact: schedule neutral.,2,Clear,68,39
PRJ-2024-002,2fd64d2e,2025-04-09,M. Chen,Inspection Note,Equipment startup for Chiller. Successful - all parameters normal. Punch list items: none.,5,Cloudy,55,60
PRJ-2024-002,612c77c8,2025-04-14,M. Chen,Coordination Note,Crew arrived 0700. Weather: Rain - indoor work only. 9 workers on site. Focus today: ductwork installation Floor 3. Behind schedule due to material delay.,1,Cold,92,72
PRJ-2024-002,5b96c404,2025-04-15,M. Chen,Inspection Note,Installed 118 VAV boxes on floor 22. Rework required grid C-4. Inspections needed: pressure test Monday.,0,Hot,95,62
PRJ-2024-002,281a93da,2025-04-16,J. Martinez,Safety Log,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: 3 days behind. RFIs pending: 13.",5,Hot,56,36
PRJ-2024-002,8da45472,2025-04-21,K. Thompson,Coordination Note,Design discrepancy encountered: wrong size fittings delivered. Resolution: Resolved on site with GC. Impact: none.,0,Rain,84,42
PRJ-2024-002,da93821d,2025-04-22,M. Chen,Inspection Note,Safety meeting held at start of shift - topic: hot work permits. All PPE verified. Completed piping pressure test - passed.,1,Clear,82,71
PRJ-2024-002,189fc9b4,2025-05-01,M. Chen,Safety Log,"Crew arrived 0700. Weather: Partly cloudy, 65°F. 5 workers on site. Focus today: TAB work zones 1-4. Coordination issues with electrical - resolved on site.",4,Clear,55,41
