project_id,log_id,date,employee_id,role,sov_line_id,hours_st,hours_ot,hourly_rate,burden_multiplier,work_area,cost_code
PRJ-2024-002,91527124,2024-07-17,EMP-7806,Helper/Laborer,PRJ-2024-002-SOV-02,8,0,32.0,1.35,Floor 15,2
PRJ-2024-002,6fd43fc6,2024-07-17,EMP-9761,Apprentice 4th Year,PRJ-2024-002-SOV-02,8,2,52.0,1.38,Floor 4,2
PRJ-2024-002,a8940068,2024-07-17,EMP-8371,Apprentice 2nd Year,PRJ-2024-002-SOV-03,8,0,38.0,1.38,Floor 1,3
PRJ-2024-002,3d27a1db,2024-07-17,EMP-6465,Apprentice 2nd Year,PRJ-2024-002-SOV-02,8,0,38.0,1.38,Floor 8,2
PRJ-2024-002,4f792ff6,2024-07-17,EMP-3549,Journeyman Sheet Metal,PRJ-2024-002-SOV-04,8,0,72.0,1.42,Floor 4,4
PRJ-2024-002,d182fed6,2024-07-17,EMP-3795,Journeyman Sheet Metal,PRJ-2024-002-SOV-03,8,0,72.0,1.42,Floor 10,3
PRJ-2024-002,2904d8cb,2024-07-18,EMP-7684,Apprentice 4th Year,PRJ-2024-002-SOV-05,8,0,52.0,1.38,Floor 18,5
PRJ-2024-002,004e8689,2024-07-18,EMP-7964,Helper/Laborer,PRJ-2024-002-SOV-03,8,0,32.0,1.35,Floor 17,3
PRJ-2024-002,0bec3be7,2024-07-18,EMP-9777,Foreman,PRJ-2024-002-SOV-01,8,0,85.5,1.42,Floor 13,1
PRJ-2024-002,a84debcd,2024-07-18,EMP-7538,Insulator,PRJ-2024-002-SOV-04,8,0,58.0,1.4,Floor 16,4
PRJ-2024-002,3ec6c773,2024-07-18,EMP-6828,Journeyman Sheet Metal,PRJ-2024-002-SOV-04,8,0,72.0,1.42,Floor 15,4
PRJ-2024-002,c1389f37,2024-07-18,EMP-6359,Controls Technician,PRJ-2024-002-SOV-02,8,0,68.0,1.4,Floor 10,2
PRJ-2024-002,008ed4d4,2024-07-18,EMP-8240,Apprentice 2nd Year,PRJ-2024-002-SOV-01,8,0,38.0,1.38,Floor 16,1
PRJ-2024-002,6e40a2c2,2024-07-18,EMP-3930,Journeyman Pipefitter,PRJ-2024-002-SOV-02,4,0,74.5,1.42,Floor 11,2
PRJ-2024-002,19bc92f8,2024-07-18,EMP-9980,Journeyman Sheet Metal,PRJ-2024-002-SOV-05,8,0,72.0,1.42,Floor 3,5
PRJ-2024-002,cf6d4431,2024-07-19,EMP-8743,Controls Technician,PRJ-2024-002-SOV-04,8,0,68.0,1.4,Floor 21,4
PRJ-2024-002,3246b8ea,2024-07-19,EMP-3505,Insulator,PRJ-2024-002-SOV-02,8,2,58.0,1.4,Floor 10,2
PRJ-2024-002,d6d61c51,2024-07-19,EMP-2403,Journeyman Pipefitter,PRJ-2024-002-SOV-01,8,4,74.5,1.42,Floor 12,1
PRJ-2024-002,f50cd333,2024-07-19,EMP-5963,Apprentice 2nd Year,PRJ-2024-002-SOV-01,8,0,38.0,1.38,Floor 19,1
PRJ-2024-002,ff3377f1,2024-07-19,EMP-1225,Apprentice 4th Year,PRJ-2024-002-SOV-02,8,4,52.0,1.38,Floor 17,2
PRJ-2024-002,3317404a,2024-07-19,EMP-2877,Foreman,PRJ-2024-002-SOV-01,8,0,85.5,1.42,Floor 3,1
PRJ-2024-002,eba30254,2024-07-19,EMP-8155,Helper/Laborer,PRJ-2024-002-SOV-03,8,0,32.0,1.35,Floor 3,3
PRJ-2024-002,2905e9ec,2024-07-19,EMP-8216,Journeyman Sheet Metal,PRJ-2024-002-SOV-02,6,0,72.0,1.42,Floor 22,2
PRJ-2024-002,502dd556,2024-07-22,EMP-9293,Controls Technician,PRJ-2024-002-SOV-03,8,0,68.0,1.4,Floor 2,3
PRJ-2024-002,2b912b4f,2024-07-22,EMP-4564,Foreman,PRJ-2024-002-SOV-02,8,0,85.5,1.42,Floor 13,2
PRJ-2024-002,672f21c6,2024-07-22,EMP-5987,Insulator,PRJ-2024-002-SOV-03,8,0,58.0,1.4,Floor 12,3
PRJ-2024-002,16cce096,2024-07-22,EMP-2593,Helper/Laborer,PRJ-2024-002-SOV-03,8,0,32.0,1.35,Floor 16,3
PRJ-2024-002,b3242c67,2024-07-22,EMP-6725,Journeyman Pipefitter,PRJ-2024-002-SOV-01,8,0,74.5,1.42,Floor 3,1
PRJ-2024-002,fd0b970c,2024-07-22,EMP-5270,Journeyman Sheet Metal,PRJ-2024-002-SOV-03,8,0,72.0,1.42,Floor 9,3
PRJ-2024-002,07c276e0,2024-07-22,EMP-7576,Apprentice 4th Year,PRJ-2024-002-SOV-05,8,0,52.0,1.38,Floor 8,5
PRJ-2024-002,2f7f1b96,2024-07-22,EMP-1571,Apprentice 2nd Year,PRJ-2024-002-SOV-05,8,2,38.0,1.38,Floor 9,5
PRJ-2024-002,47e6c245,2024-07-22,EMP-9991,Journeyman Pipefitter,PRJ-2024-002-SOV-03,8,0,74.5,1.42,Floor 1,3
PRJ-2024-002,ca525d82,2024-07-22,EMP-9908,Journeyman Pipefitter,PRJ-2024-002-SOV-03,8,0,74.5,1.42,Floor 14,3
PRJ-2024-002,87c7e1a6,2024-07-22,EMP-2711,Apprentice 2nd Year,PRJ-2024-002-SOV-04,8,0,38.0,1.38,Floor 10,4
PRJ-2024-002,485ec90e,2024-07-22,EMP-8168,Journeyman Sheet Metal,PRJ-2024-002-SOV-01,8,0,72.0,1.42,Floor 2,1
PRJ-2024-002,ee0a46ac,2024-07-22,EMP-4453,Apprentice 2nd Year,PRJ-2024-002-SOV-05,8,0,38.0,1.38,Floor 3,5
PRJ-2024-002,d0c9d9d3,2024-07-22,EMP-9209,Journeyman Sheet Metal,PRJ-2024-002-SOV-04,8,0,72.0,1.42,Floor 4,4
PRJ-2024-002,6adee560,2024-07-22,EMP-2681,Apprentice 2nd Year,PRJ-2024-002-SOV-04,8,0,38.0,1.38,Floor 8,4
PRJ-2024-002,226ecfd7,2024-07-22,EMP-5817,Apprentice 4th Year,PRJ-2024-002-SOV-01,8,0,52.0,1.38,Floor 13,1
PRJ-2024-002,04efea11,2024-07-22,EMP-2571,Apprentice 4th Year,PRJ-2024-002-SOV-05,8,2,52.0,1.38,Floor 12,5
PRJ-2024-002,f46c6c32,2024-07-22,EMP-6333,Journeyman Pipefitter,PRJ-2024-002-SOV-01,8,4,74.5,1.42,Floor 9,1
PRJ-2024-002,4db083ee,2024-07-23,EMP-3650,Insulator,PRJ-2024-002-SOV-05,8,0,58.0,1.4,Floor 19,5
PRJ-2024-002,10fa58e1,2024-07-23,EMP-6063,Journeyman Sheet Metal,PRJ-2024-002-SOV-03,8,0,72.0,1.42,Floor 16,3
PRJ-2024-002,01b97f22,2024-07-23,EMP-9283,Journeyman Pipefitter,PRJ-2024-002-SOV-03,8,0,74.5,1.42,Floor 20,3
PRJ-2024-002,9d37946d,2024-07-23,EMP-4612,Apprentice 4th Year,PRJ-2024-002-SOV-04,8,2,52.0,1.38,Floor 3,4
PRJ-2024-002,3a1afbeb,2024-07-23,EMP-1603,Helper/Laborer,PRJ-2024-002-SOV-03,6,0,32.0,1.35,Floor 9,3
PRJ-2024-002,1e8cf8f4,2024-07-23,EMP-2351,Foreman,PRJ-2024-002-SOV-02,8,0,85.5,1.42,Floor 9,2
PRJ-2024-002,22d75563,2024-07-23,EMP-6455,Controls Technician,PRJ-2024-002-SOV-03,8,0,68.0,1.4,Floor 2,3
PRJ-2024-002,ef8d6384,2024-07-23,EMP-4036,Apprentice 2nd Year,PRJ-2024-002-SOV-03,8,0,38.0,1.38,Floor 14,3
PRJ-2024-002,d2b7c6f8,2024-07-23,EMP-9195,Journeyman Pipefitter,PRJ-2024-002-SOV-03,8,0,74.5,1.42,Floor 21,3
PRJ-2024-002,f7ca9adf,2024-07-23,EMP-5682,Apprentice 2nd Year,PRJ-2024-002-SOV-02,8,0,38.0,1.38,Floor 12,2
PRJ-2024-002,7c60dacb,2024-07-23,EMP-4591,Journeyman Sheet Metal,PRJ-2024-002-SOV-03,8,2,72.0,1.42,Floor 15,3
PRJ-2024-002,8db6cbfe,2024-07-23,EMP-8021,Journeyman Pipefitter,PRJ-2024-002-SOV-05,8,4,74.5,1.42,Floor 5,5
PRJ-2024-002,bcd4c977,2024-07-23,EMP-4151,Apprentice 2nd Year,PRJ-2024-002-SOV-01,8,0,38.0,1.38,Floor 15,1
PRJ-2024-002,b405bc49,2024-07-23,EMP-3699,Apprentice 2nd Year,PRJ-2024-002-SOV-02,8,0,38.0,1.38,Floor 10,2
PRJ-2024-002,d9221709,2024-07-24,EMP-8132,Helper/Laborer,PRJ-2024-002-SOV-03,8,2,32.0,1.35,Floor 4,3
PRJ-2024-002,03229618,2024-07-24,EMP-6333,Controls Technician,PRJ-2024-002-SOV-02,8,0,68.0,1.4,Floor 12,2
PRJ-2024-002,1ae3c2d4,2024-07-24,EMP-3349,Apprentice 4th Year,PRJ-2024-002-SOV-03,8,0,52.0,1.38,Floor 14,3
PRJ-2024-002,2b0fea87,2024-07-24,EMP-5191,Foreman,PRJ-2024-002-SOV-02,8,0,85.5,1.42,Floor 4,2
PRJ-2024-002,1fb58a30,2024-07-24,EMP-6760,Insulator,PRJ-2024-002-SOV-03,8,0,58.0,1.4,Floor 9,3
PRJ-2024-002,f7900af8,2024-07-24,EMP-3316,Journeyman Sheet Metal,PRJ-2024-002-SOV-02,8,0,72.0,1.42,Floor 16,2
PRJ-2024-002,a87f13a6,2024-07-24,EMP-9866,Apprentice 2nd Year,PRJ-2024-002-SOV-03,8,4,38.0,1.38,Floor 17,3
PRJ-2024-002,328556ec,2024-07-24,EMP-9611,Journeyman Pipefitter,PRJ-2024-002-SOV-01,8,0,74.5,1.42,Floor 6,1
PRJ-2024-002,ace62171,2024-07-24,EMP-3478,Apprentice 2nd Year,PRJ-2024-002-SOV-01,8,0,38.0,1.38,Floor 13,1
PRJ-2024-002,5e52874b,2024-07-24,EMP-4020,Apprentice 4th Year,PRJ-2024-002-SOV-02,10,0,52.0,1.38,Floor 22,2
PRJ-2024-002,b5114ed3,2024-07-25,EMP-6500,Apprentice 4th Year,PRJ-2024-002-SOV-04,8,0,52.0,1.38,Floor 17,4
PRJ-2024-002,f1223b36,2024-07-25,EMP-5798,Helper/Laborer,PRJ-2024-002-SOV-05,8,0,32.0,1.35,Floor 13,5
PRJ-2024-002,5f4f4b1c,2024-07-25,EMP-8500,Apprentice 2nd Year,PRJ-2024-002-SOV-05,8,0,38.0,1.38,Floor 10,5
PRJ-2024-002,e7fbbfce,2024-07-25,EMP-5743,Foreman,PRJ-2024-002-SOV-05,8,0,85.5,1.42,Floor 9,5
PRJ-2024-002,3c96a352,2024-07-25,EMP-4297,Journeyman Sheet Metal,PRJ-2024-002-SOV-05,8,0,72.0,1.42,Floor 14,5
PRJ-2024-002,8f8aff84,2024-07-25,EMP-3572,Controls Technician,PRJ-2024-002-SOV-04,8,0,68.0,1.4,Floor 13,4
PRJ-2024-002,f51b15f4,2024-07-25,EMP-1074,Insulator,PRJ-2024-002-SOV-04,8,0,58.0,1.4,Floor 22,4
PRJ-2024-002,9d646693,2024-07-25,EMP-8194,Journeyman Pipefitter,PRJ-2024-002-SOV-03,8,0,74.5,1.42,Floor 21,3
PRJ-2024-002,ecb5f913,2024-07-25,EMP-4135,Journeyman Pipefitter,PRJ-2024-002-SOV-05,8,0,74.5,1.42,Floor 3,5
PRJ-2024-002,0da8046c,2024-07-25,EMP-2758,Apprentice 2nd Year,PRJ-2024-002-SOV-04,8,2,38.0,1.38,Floor 16,4
PRJ-2024-002,137d7b11,2024-07-25,EMP-5954,Journeyman Pipefitter,PRJ-2024-002-SOV-04,8,0,74.5,1.42,Floor 2,4
PRJ-2024-002,66a9e273,2024-07-25,EMP-4103,Journeyman Pipefitter,PRJ-2024-002-SOV-02,8,0,74.5,1.42,Floor 7,2
PRJ-2024-002,7c058f74,2024-07-25,EMP-2570,Journeyman Pipefitter,PRJ-2024-002-SOV-01,8,0,74.5,1.42,Floor 17,1
PRJ-2024-002,66722e25,2024-07-25,EMP-5580,Apprentice 2nd Year,PRJ-2024-002-SOV-01,8,4,38.0,1.38,Floor 18,1
PRJ-2024-002,4929eb49,2024-07-25,EMP-9810,Journeyman Pipefitter,PRJ-2024-002-SOV-01,8,0,74.5,1.42,Floor 2,1
PRJ-2024-002,56e4b961,2024-07-25,EMP-9659,Apprentice 2nd Year,PRJ-2024-002-SOV-01,8,0,38.0,1.38,Floor 20,1
PRJ-2024-002,d11e75fc,2024-07-25,EMP-5522,Apprentice 2nd Year,PRJ-2024-002-SOV-03,6,0,38.0,1.38,Floor 22,3
PRJ-2024-002,3ba79c2c,2024-07-26,EMP-4004,Helper/Laborer,PRJ-2024-002-SOV-04,6,0,32.0,1.35,Floor 8,4
PRJ-2024-002,2e8a03d8,2024-07-26,EMP-1620,Apprentice 2nd Year,PRJ-2024-002-SOV-04,8,0,38.0,1.38,Floor 5,4
PRJ-2024-002,90e31bc6,2024-07-26,EMP-3351,Foreman,PRJ-2024-002-SOV-04,8,0,85.5,1.42,Floor 10,4
PRJ-2024-002,dbc8b8d2,2024-07-26,EMP-3369,Journeyman Pipefitter,PRJ-2024-002-SOV-04,8,0,74.5,1.42,Floor 11,4
PRJ-2024-002,1b805004,2024-07-26,EMP-3398,Apprentice 4th Year,PRJ-2024-002-SOV-01,8,0,52.0,1.38,Floor 14,1
PRJ-2024-002,d8de518c,2024-07-26,EMP-6527,Controls Technician,PRJ-2024-002-SOV-01,8,0,68.0,1.4,Floor 2,1
PRJ-2024-002,bcb68c0f,2024-07-26,EMP-9673,Journeyman Sheet Metal,PRJ-2024-002-SOV-04,8,2,72.0,1.42,Floor 10,4
PRJ-2024-002,4866b73c,2024-07-26,EMP-9133,Insulator,PRJ-2024-002-SOV-01,8,4,58.0,1.4,Floor 21,1
PRJ-2024-002,16f3e75c,2024-07-26,EMP-9576,Apprentice 4th Year,PRJ-2024-002-SOV-01,8,0,52.0,1.38,Floor 3,1
PRJ-2024-002,61cfadd4,2024-07-26,EMP-6796,Journeyman Sheet Metal,PRJ-2024-002-SOV-01,8,0,72.0,1.42,Floor 6,1
PRJ-2024-002,ecf08d1c,2024-07-26,EMP-7130,Journeyman Sheet Metal,PRJ-2024-002-SOV-04,8,0,72.0,1.42,Floor 2,4
PRJ-2024-002,0a6f8456,2024-07-29,EMP-1293,Apprentice 4th Year,PRJ-2024-002-SOV-01,8,0,52.0,1.38,Floor 7,1
PRJ-2024-002,20e9d0b1,2024-07-29,EMP-1428,Helper/Laborer,PRJ-2024-002-SOV-05,8,2,32.0,1.35,Floor 2,5
PRJ-2024-002,f9107392,2024-07-29,EMP-7408,Apprentice 2nd Year,PRJ-2024-002-SOV-03,8,0,38.0,1.38,Floor 6,3
PRJ-2024-002,d84a98e6,2024-07-29,EMP-3904,Foreman,PRJ-2024-002-SOV-04,8,0,85.5,1.42,Floor 21,4
PRJ-2024-002,3eb4ce56,2024-07-29,EMP-6347,Insulator,PRJ-2024-002-SOV-03,8,0,58.0,1.4,Floor 21,3
PRJ-2024-002,61662c25,2024-07-29,EMP-9677,Journeyman Pipefitter,PRJ-2024-002-SOV-04,8,0,74.5,1.42,Floor 20,4
PRJ-2024-002,e9ca6089,2024-07-29,EMP-8566,Controls Technician,PRJ-2024-002-SOV-02,8,2,68.0,1.4,Floor 8,2
PRJ-2024-002,a8be441b,2024-07-29,EMP-3852,Journeyman Sheet Metal,PRJ-2024-002-SOV-05,8,4,72.0,1.42,Floor 5,5
PRJ-2024-002,69a9c00a,2024-07-29,EMP-3214,Apprentice 4th Year,PRJ-2024-002-SOV-05,8,0,52.0,1.38,Floor 19,5
PRJ-2024-002,3e778471,2024-07-29,EMP-6373,Journeyman Sheet Metal,PRJ-2024-002-SOV-04,8,0,72.0,1.42,Floor 9,4
PRJ-2024-002,c3e65aa4,2024-07-29,EMP-5845,Apprentice 2nd Year,PRJ-2024-002-SOV-01,8,2,38.0,1.38,Floor 16,1
PRJ-2024-002,5635297e,2024-07-29,EMP-9288,Journeyman Pipefitter,PRJ-2024-002-SOV-03,8,0,74.5,1.42,Floor 18,3
PRJ-2024-002,5c69ba22,2024-07-29,EMP-5395,Apprentice 2nd Year,PRJ-2024-002-SOV-04,8,0,38.0,1.38,Floor 15,4
PRJ-2024-002,09a4ecad,2024-07-29,EMP-3845,Journeyman Pipefitter,PRJ-2024-002-SOV-05,8,4,74.5,1.42,Floor 9,5
PRJ-2024-002,d6bc691b,2024-07-29,EMP-9572,Journeyman Sheet Metal,PRJ-2024-002-SOV-04,8,0,72.0,1.42,Floor 8,4
PRJ-2024-002,bf2000d8,2024-07-29,EMP-6988,Apprentice 2nd Year,PRJ-2024-002-SOV-04,8,0,38.0,1.38,Floor 21,4
PRJ-2024-002,402aba11,2024-07-30,EMP-8614,Apprentice 2nd Year,PRJ-2024-002-SOV-01,8,4,38.0,1.38,Floor 2,1
PRJ-2024-002,058c7bb6,2024-07-30,EMP-2893,Insulator,PRJ-2024-002-SOV-05,8,0,58.0,1.4,Floor 15,5
PRJ-2024-002,b9a810a7,2024-07-30,EMP-4719,Journeyman Pipefitter,PRJ-2024-002-SOV-02,8,2,74.5,1.42,Floor 12,2
PRJ-2024-002,820e6fb7,2024-07-30,EMP-4432,Helper/Laborer,PRJ-2024-002-SOV-05,4,0,32.0,1.35,Floor 8,5
PRJ-2024-002,7d6e5d8d,2024-07-30,EMP-7891,Journeyman Sheet Metal,PRJ-2024-002-SOV-01,8,0,72.0,1.42,Floor 19,1
PRJ-2024-002,9689035a,2024-07-30,EMP-2366,Controls Technician,PRJ-2024-002-SOV-04,8,0,68.0,1.4,Floor 10,4
PRJ-2024-002,8a6902ce,2024-07-30,EMP-4420,Apprentice 4th Year,PRJ-2024-002-SOV-04,8,2,52.0,1.38,Floor 11,4
PRJ-2024-002,715f915f,2024-07-30,EMP-3725,Foreman,PRJ-2024-002-SOV-02,8,4,85.5,1.42,Floor 6,2
PRJ-2024-002,a7cb6e28,2024-07-31,EMP-3558,Foreman,PRJ-2024-002-SOV-01,8,0,85.5,1.42,Floor 7,1
PRJ-2024-002,4d6818e8,2024-07-31,EMP-2404,Controls Technician,PRJ-2024-002-SOV-01,8,4,68.0,1.4,Floor 15,1
PRJ-2024-002,a4d40a13,2024-07-31,EMP-6184,Apprentice 2nd Year,PRJ-2024-002-SOV-01,8,0,38.0,1.38,Floor 15,1
PRJ-2024-002,f45f7ec0,2024-07-31,EMP-6930,Journeyman Sheet Metal,PRJ-2024-002-SOV-03,8,2,72.0,1.42,Floor 1,3
PRJ-2024-002,3c7bfddb,2024-07-31,EMP-1093,Helper/Laborer,PRJ-2024-002-SOV-05,8,2,32.0,1.35,Floor 11,5
PRJ-2024-002,6c310522,2024-07-31,EMP-4813,Insulator,PRJ-2024-002-SOV-04,8,0,58.0,1.4,Floor 21,4
PRJ-2024-002,16f6204d,2024-07-31,EMP-4700,Journeyman Pipefitter,PRJ-2024-002-SOV-03,8,0,74.5,1.42,Floor 12,3
PRJ-2024-002,a05cb88b,2024-07-31,EMP-8081,Apprentice 4th Year,PRJ-2024-002-SOV-05,8,0,52.0,1.38,Floor 8,5
PRJ-2024-002,a374825e,2024-07-31,EMP-1460,Apprentice 2nd Year,PRJ-2024-002-SOV-03,8,0,38.0,1.38,Floor 5,3
PRJ-2024-002,3f4d185c,2024-07-31,EMP-7166,Apprentice 2nd Year,PRJ-2024-002-SOV-02,8,0,38.0,1.38,Floor 16,2
PRJ-2024-002,c576fe49,2024-07-31,EMP-6349,Journeyman Pipefitter,PRJ-2024-002-SOV-01,8,4,74.5,1.42,Floor 14,1
PRJ-2024-002,2cfc55db,2024-07-31,EMP-4166,Journeyman Pipefitter,PRJ-2024-002-SOV-01,8,0,74.5,1.42,Floor 12,1
PRJ-2024-002,9790c084,2024-07-31,EMP-5931,Journeyman Sheet Metal,PRJ-2024-002-SOV-04,8,0,72.0,1.42,Floor 19,4
PRJ-2024-002,cfdee8d0,2024-07-31,EMP-4139,Apprentice 2nd Year,PRJ-2024-002-SOV-01,6,0,38.0,1.38,Floor 5,1
PRJ-2024-002,19544cc4,2024-08-01,EMP-9562,Helper/Laborer,PRJ-2024-002-SOV-03,8,0,32.0,1.35,Floor 20,3
PRJ-2024-002,9b3260c3,2024-08-01,EMP-7570,Insulator,PRJ-2024-002-SOV-05,8,0,58.0,1.4,Floor 18,5
PRJ-2024-002,e3e5d708,2024-08-01,EMP-6197,Controls Technician,PRJ-2024-002-SOV-02,8,2,68.0,1.4,Floor 4,2
PRJ-2024-002,bac949fe,2024-08-01,EMP-5310,Apprentice 2nd Year,PRJ-2024-002-SOV-01,8,2,38.0,1.38,Floor 4,1
PRJ-2024-002,c83f0f78,2024-08-01,EMP-6107,Apprentice 4th Year,PRJ-2024-002-SOV-02,8,0,52.0,1.38,Floor 12,2
PRJ-2024-002,a3d0bd93,2024-08-01,EMP-2218,Journeyman Pipefitter,PRJ-2024-002-SOV-03,8,0,74.5,1.42,Floor 22,3
PRJ-2024-002,ca7a8eb6,2024-08-01,EMP-8699,Journeyman Sheet Metal,PRJ-2024-002-SOV-02,8,0,72.0,1.42,Floor 9,2
PRJ-2024-002,29fcd9ba,2024-08-01,EMP-7715,Foreman,PRJ-2024-002-SOV-01,8,0,85.5,1.42,Floor 13,1
PRJ-2024-002,7c2a7735,2024-08-01,EMP-6201,Apprentice 2nd Year,PRJ-2024-002-SOV-05,8,0,38.0,1.38,Floor 21,5
PRJ-2024-002,b80ffad6,2024-08-01,EMP-1080,Journeyman Sheet Metal,PRJ-2024-002-SOV-01,8,0,72.0,1.42,Floor 7,1
PRJ-2024-002,79857444,2024-08-02,EMP-8404,Foreman,PRJ-2024-002-SOV-01,8,2,85.5,1.42,Floor 7,1
PRJ-2024-002,30609e2f,2024-08-02,EMP-2439,Helper/Laborer,PRJ-2024-002-SOV-05,10,0,32.0,1.35,Floor 15,5
PRJ-2024-002,c6b65518,2024-08-02,EMP-6208,Controls Technician,PRJ-2024-002-SOV-02,8,2,68.0,1.4,Floor 16,2
PRJ-2024-002,a5e8e0ec,2024-08-02,EMP-7912,Insulator,PRJ-2024-002-SOV-05,8,0,58.0,1.4,Floor 9,5
PRJ-2024-002,975eb714,2024-08-02,EMP-6196,Apprentice 4th Year,PRJ-2024-002-SOV-01,8,2,52.0,1.38,Floor 10,1
PRJ-2024-002,7616e999,2024-08-02,EMP-8171,Journeyman Sheet Metal,PRJ-2024-002-SOV-02,8,0,72.0,1.42,Floor 18,2
PRJ-2024-002,ac9c91b8,2024-08-02,EMP-5590,Apprentice 2nd Year,PRJ-2024-002-SOV-02,6,0,38.0,1.38,Floor 7,2
PRJ-2024-002,0bb63321,2024-08-02,EMP-2142,Journeyman Pipefitter,PRJ-2024-002-SOV-03,8,0,74.5,1.42,Floor 4,3
PRJ-2024-002,bd7d3d60,2024-08-02,EMP-5778,Journeyman Sheet Metal,PRJ-2024-002-SOV-03,8,0,72.0,1.42,Floor 22,3
PRJ-2024-002,b6d60189,2024-08-02,EMP-9653,Apprentice 2nd Year,PRJ-2024-002-SOV-04,8,0,38.0,1.38,Floor 5,4
PRJ-2024-002,17a378ba,2024-08-02,EMP-7970,Journeyman Sheet Metal,PRJ-2024-002-SOV-02,8,0,72.0,1.42,Floor 10,2
PRJ-2024-002,a6f3aeaa,2024-08-02,EMP-7925,Journeyman Pipefitter,PRJ-2024-002-SOV-02,8,0,74.5,1.42,Floor 17,2
PRJ-2024-002,b56ba864,2024-08-05,EMP-5696,Insulator,PRJ-2024-002-SOV-03,8,4,58.0,1.4,Floor 14,3
PRJ-2024-002,6442b2d7,2024-08-05,EMP-4827,Foreman,PRJ-2024-002-SOV-03,8,0,85.5,1.42,Floor 4,3
PRJ-2024-002,884a6652,2024-08-05,EMP-6152,Journeyman Sheet Metal,PRJ-2024-002-SOV-04,8,0,72.0,1.42,Floor 1,4
PRJ-2024-002,73b4af8d,2024-08-05,EMP-5718,Apprentice 2nd Year,PRJ-2024-002-SOV-04,8,4,38.0,1.38,Floor 4,4
PRJ-2024-002,bc525549,2024-08-05,EMP-2707,Journeyman Pipefitter,PRJ-2024-002-SOV-01,8,0,74.5,1.42,Floor 8,1
PRJ-2024-002,c32fd8ac,2024-08-05,EMP-4966,Helper/Laborer,PRJ-2024-002-SOV-03,8,0,32.0,1.35,Floor 21,3
PRJ-2024-002,51863532,2024-08-05,EMP-9901,Controls Technician,PRJ-2024-002-SOV-01,6,0,68.0,1.4,Floor 20,1
PRJ-2024-002,78c7f405,2024-08-05,EMP-6263,Apprentice 4th Year,PRJ-2024-002-SOV-01,8,0,52.0,1.38,Floor 15,1
PRJ-2024-002,d95b0cdc,2024-08-05,EMP-1224,Journeyman Pipefitter,PRJ-2024-002-SOV-04,8,2,74.5,1.42,Floor 9,4
PRJ-2024-002,faeb3360,2024-08-05,EMP-5559,Apprentice 4th Year,PRJ-2024-002-SOV-01,8,0,52.0,1.38,Floor 21,1
PRJ-2024-002,ac7c8c66,2024-08-05,EMP-4939,Apprentice 2nd Year,PRJ-2024-002-SOV-03,8,0,38.0,1.38,Floor 8,3
PRJ-2024-002,3c2fc265,2024-08-05,EMP-8680,Apprentice 2nd Year,PRJ-2024-002-SOV-03,8,0,38.0,1.38,Floor 8,3
PRJ-2024-002,f8c8945d,2024-08-06,EMP-2893,Helper/Laborer,PRJ-2024-002-SOV-05,10,0,32.0,1.35,Floor 17,5
PRJ-2024-002,0d454e2a,2024-08-06,EMP-8334,Foreman,PRJ-2024-002-SOV-03,8,0,85.5,1.42,Floor 9,3
PRJ-2024-002,00765043,2024-08-06,EMP-1348,Insulator,PRJ-2024-002-SOV-01,8,0,58.0,1.4,Floor 11,1
PRJ-2024-002,c9278a86,2024-08-06,EMP-8914,Apprentice 4th Year,PRJ-2024-002-SOV-03,8,4,52.0,1.38,Floor 19,3
PRJ-2024-002,94d4ccad,2024-08-06,EMP-8322,Journeyman Pipefitter,PRJ-2024-002-SOV-02,8,0,74.5,1.42,Floor 5,2
PRJ-2024-002,16184581,2024-08-06,EMP-3816,Controls Technician,PRJ-2024-002-SOV-04,4,0,68.0,1.4,Floor 10,4
PRJ-2024-002,4888f132,2024-08-06,EMP-2480,Journeyman Sheet Metal,PRJ-2024-002-SOV-01,8,0,72.0,1.42,Floor 20,1
PRJ-2024-002,8131e168,2024-08-06,EMP-7246,Apprentice 2nd Year,PRJ-2024-002-SOV-03,10,0,38.0,1.38,Floor 6,3
PRJ-2024-002,8cb07a63,2024-08-06,EMP-1424,Journeyman Sheet Metal,PRJ-2024-002-SOV-04,8,0,72.0,1.42,Floor 17,4
PRJ-2024-002,2926c6d9,2024-08-06,EMP-1883,Apprentice 2nd Year,PRJ-2024-002-SOV-05,8,0,38.0,1.38,Floor 13,5
PRJ-2024-002,cadeb006,2024-08-06,EMP-3459,Apprentice 4th Year,PRJ-2024-002-SOV-05,4,0,52.0,1.38,Floor 22,5
PRJ-2024-002,f693baa7,2024-08-06,EMP-3286,Journeyman Sheet Metal,PRJ-2024-002-SOV-01,8,0,72.0,1.42,Floor 18,1
PRJ-2024-002,7f9f7f5a,2024-08-06,EMP-4435,Apprentice 4th Year,PRJ-2024-002-SOV-02,8,0,52.0,1.38,Floor 8,2
PRJ-2024-002,0393a644,2024-08-06,EMP-9165,Journeyman Sheet Metal,PRJ-2024-002-SOV-01,8,0,72.0,1.42,Floor 5,1
PRJ-2024-002,89c42763,2024-08-07,EMP-9102,Foreman,PRJ-2024-002-SOV-02,8,0,85.5,1.42,Floor 7,2
PRJ-2024-002,03304db4,2024-08-07,EMP-4809,Insulator,PRJ-2024-002-SOV-02,8,0,58.0,1.4,Floor 16,2
